,GrLivArea,GarageCars,BsmtQual_Ex,BsmtFinType1_GLQ,TotalBsmtSF,RoofMatl_ClyTile,KitchenAbvGr,KitchenQual_Ex,Condition2_PosN,KitchenQual_Gd,OverallQual_10,LotArea,YearBuilt,YrSold,OverallQual_9,OverallQual_8,BsmtFinSF1,SaleType_New,Neighborhood_Crawfor,OverallQual_7,OverallCond_7,Neighborhood_NoRidge,BsmtExposure_Gd,OverallCond_8,OverallCond_6,OverallCond_9,Neighborhood_StoneBr,MSSubClass_160,Exterior1st_BrkFace,Neighborhood_NridgHt,Neighborhood_Somerst,RoofMatl_WdShngl,SaleCondition_Abnorml,PoolArea,LowQualFinSF,Functional_Maj1,Neighborhood_BrkSide,MSSubClass_120,Fireplaces,OverallCond_3,LotConfig_CulDSac,MasVnrArea,PoolQC_Fa,ScreenPorch,RoofMatl_Tar&Grv,OverallCond_4,Condition1_RRAe,Condition1_Artery,Street_Grvl,MSSubClass_180,BedroomAbvGr,MoSold,BsmtFinSF2,Foundation_CBlock,LandSlope_Sev,Neighborhood_Mitchel,Condition1_Feedr,Functional_Sev,Functional_Min1,Neighborhood_NPkVill,Functional_Min2,MSZoning_C (all),GarageArea,FireplaceQu_Ex,PoolQC_Gd,GarageType_2Types,Neighborhood_NWAmes,GarageCond_Not_Avail,Foundation_Wood,Neighborhood_Edwards,Heating_OthW,PoolQC_Ex,SaleType_Con,LandSlope_Mod,3SsnPorch,YearRemodAdd,Functional_Maj2,RoofMatl_Membran,Functional_Mod,LotShape_IR2,LotConfig_FR2,FullBath,BsmtExposure_Av,LandContour_Bnk,Utilities_NoSeWa,TotRmsAbvGrd,MasVnrType_BrkCmn,Foundation_BrkTil,MasVnrType_BrkFace,SaleCondition_Family,ExterCond_Gd,LandContour_Low,RoofMatl_Metal,SaleType_ConLD,BsmtFinType2_ALQ,Exterior2nd_Plywood,Exterior2nd_HdBoard,Neighborhood_SawyerW,MSSubClass_40,Neighborhood_BrDale,MSZoning_RM,WoodDeckSF,GarageQual_Ex,SalePrice
55,1425,2,0,0,1425,0,1,0,0,0,0,10175,1964,2008,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,272,0,0,0,0,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,407,1964,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,180500
56,1739,2,0,1,970,0,1,0,0,1,0,2645,1999,2009,0,1,649,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115,0,172500
57,1720,2,0,0,860,0,1,0,0,1,0,11645,2004,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196500
58,2945,3,1,0,1410,0,1,0,0,1,1,13682,2006,2006,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1031,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,1,0,3,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,192,0,438780
59,780,1,0,0,780,0,1,0,0,0,0,7200,1972,2008,0,0,632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,1972,0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,196,0,124900
60,1158,2,0,0,1158,0,1,0,0,1,0,13072,2004,2006,0,0,941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,158000
61,1111,1,0,0,530,0,1,0,0,0,0,7200,1920,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,101000
62,1370,2,0,1,1370,0,1,0,0,1,0,6442,2006,2007,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,178,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,202500
63,1710,2,0,0,576,0,1,0,0,0,0,10300,1921,2010,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,2,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,140000
64,2034,2,0,1,1057,0,1,0,0,1,0,9375,1997,2009,0,0,739,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,645,0,0,0,0,0,0,0,0,0,0,0,0,1998,0,0,0,0,0,2,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,576,0,219500
65,2473,3,1,0,1143,0,1,0,0,1,0,9591,2004,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,344,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,0,0,0,0,2,1,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,192,0,317000
66,2207,2,0,1,1947,0,1,0,0,0,0,19900,1970,2010,0,0,912,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,287,0,0,0,0,0,0,0,0,3,7,0,1,0,0,0,0,1,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,1989,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,301,0,180000
67,1479,2,0,1,1453,0,1,0,0,1,0,10665,2003,2007,0,0,1013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,2003,0,0,0,0,0,2,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,144,0,226000
68,747,1,0,0,747,0,1,0,0,0,0,4608,1945,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,1,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,80000
69,2287,2,0,0,1304,0,1,0,0,0,0,15593,1953,2006,0,0,603,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,0,0,0,0,0,0,1953,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225000
70,2223,2,0,0,2223,0,1,0,0,0,0,13651,1973,2007,0,0,1880,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1115,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,1973,0,0,0,0,0,2,0,0,0,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,300,0,244000
71,845,2,0,0,845,0,1,0,0,0,0,7599,1982,2007,0,0,565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,0,1,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,129500
72,1718,2,0,0,832,0,1,0,0,0,0,10141,1998,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,291,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,1998,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185000
73,1086,2,0,0,1086,0,1,0,0,0,0,10200,1954,2010,0,0,320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,3,5,362,1,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,2003,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144900
74,1605,1,0,0,840,0,2,0,0,0,0,5790,1915,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,2,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,107400
75,988,1,0,1,462,0,1,0,0,0,0,1596,1973,2009,0,0,462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,0,1,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,1973,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,0,91000
76,952,1,0,0,952,0,1,0,0,0,0,8475,1956,2008,0,0,228,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,1956,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135750
77,1285,1,0,0,672,0,1,0,0,0,0,8635,1948,2008,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,41,1,0,0,0,0,1,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,2001,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,127000
78,1768,0,0,0,1768,0,2,0,0,0,0,10778,1968,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1968,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136500
79,1230,2,0,0,440,0,1,0,0,0,0,10440,1910,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,1981,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,0,110000
80,2142,1,0,0,896,0,1,0,0,1,0,13000,1968,2009,0,0,448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,576,0,252,0,0,0,0,0,0,4,6,0,1,0,0,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,0,0,0,0,2,0,0,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,193500
81,1337,2,1,1,1237,0,1,0,0,0,0,4500,1998,2006,0,0,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,443,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,1998,0,0,0,0,1,2,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,153500
82,1563,3,0,1,1563,0,1,0,0,1,0,10206,2007,2008,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,468,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,758,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,245000
83,1065,2,0,0,1065,0,1,0,0,0,0,8892,1960,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,1960,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,126500
84,1474,2,0,0,384,0,1,0,0,0,0,8530,1995,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,120,0,168500
85,2417,2,0,0,1288,0,1,0,0,1,0,16059,1991,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,284,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,1992,0,0,0,0,0,2,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,127,0,260000
86,1560,2,0,0,684,0,1,0,0,1,0,11911,2005,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,0,0,1,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,174000
87,1224,2,0,0,612,0,1,0,0,1,0,3951,2009,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,2009,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164500
88,1526,0,0,0,1013,0,1,0,0,0,0,8470,1915,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1982,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85000
89,990,0,0,1,990,0,1,0,0,0,0,8070,1994,2007,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123600
90,1040,2,0,0,0,0,1,0,0,0,0,7200,1950,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109900
91,1235,2,0,0,1235,0,1,0,0,0,0,8500,1961,2006,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,203,0,0,0,0,0,0,0,0,2,12,0,1,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,1961,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,98600
92,964,2,0,0,876,0,1,0,0,0,0,13360,1921,2009,0,0,713,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,1,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,163500
93,2291,2,0,0,1214,0,2,0,0,0,0,7200,1910,2007,0,0,1046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,1,506,0,0,0,0,0,0,0,0,0,0,0,0,1998,0,0,0,0,0,2,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133900
94,1786,2,0,1,824,0,1,0,0,1,0,9337,1997,2007,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,1997,0,0,0,0,0,2,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,204750
95,1470,2,0,0,680,0,1,0,0,0,0,9765,1993,2009,0,0,310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,1993,0,0,0,1,0,2,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,232,0,185000
96,1588,2,0,0,1588,0,1,0,0,1,0,10264,1999,2006,0,0,1162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,0,0,0,0,2,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,158,0,214000
97,960,1,0,0,960,0,1,0,0,0,0,10921,1965,2007,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,1,0,0,0,0,0,1965,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,120,0,94750
98,835,1,0,0,458,0,1,0,0,0,0,10625,1920,2010,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,1,0,0,0,0,0,1950,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83000
99,1225,0,0,0,950,0,1,0,0,0,0,9320,1959,2010,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1959,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,352,0,128950
100,1610,2,0,0,1610,0,1,0,0,1,0,10603,1977,2010,0,0,1200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,28,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,480,0,0,0,1,0,0,0,0,0,0,0,0,2001,0,0,0,0,0,2,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,168,0,205000
101,1732,2,0,0,741,0,1,0,0,1,0,9206,1985,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,336,0,0,0,0,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,192,0,178000
102,1535,2,0,0,0,0,2,0,0,0,0,7018,1979,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,1979,0,0,0,0,0,2,0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,118964
103,1226,3,0,0,1226,0,1,0,0,1,0,10402,2009,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,2009,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198900
104,1818,1,0,0,1040,0,1,0,0,0,0,7758,1931,2007,0,0,224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,600,0,184,0,1,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,169500
105,1992,2,1,0,1053,0,1,0,0,1,0,9375,2003,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,768,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,2,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,140,0,250000
106,1047,1,0,0,641,0,1,0,0,0,0,10800,1885,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,1995,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100000
107,789,1,0,0,789,0,1,0,0,0,0,6000,1948,2008,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,169,1,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,115000
108,1517,0,0,0,793,0,1,0,0,0,0,8500,1919,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2005,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,115000
109,1844,2,0,0,1844,0,1,0,0,0,0,11751,1977,2010,0,0,705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,480,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,546,0,0,0,1,0,0,0,0,0,0,0,0,1977,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,190000
110,1855,1,0,0,994,0,1,0,0,0,0,9525,1954,2006,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,10,0,1,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,1,0,0,0,0,0,1972,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,136900
111,1430,2,0,1,384,0,1,0,0,0,0,7750,2000,2010,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,180000
112,2696,3,1,1,1264,0,1,1,0,0,0,9965,2007,2007,0,0,984,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,220,0,168,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,0,2,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,383970
113,2259,2,0,0,1809,0,1,0,0,1,0,21000,1953,2007,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,184,0,0,0,0,0,0,0,0,3,10,869,1,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,1953,0,0,0,0,0,2,0,1,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,166,0,217000
